step,timestamp,gene_CD3E,gene_CD4,gene_CD8A,gene_ZAP70,gene_LCK,gene_NFATC1,gene_IL2,gene_IFNG,gene_PD1,gene_CTLA4,protein_CD3,protein_CD4,protein_CD8,protein_ZAP70,protein_LCK,protein_NFAT,protein_IL2,protein_IFNG,protein_PD1,protein_CTLA4,metabolite_atp,metabolite_calcium,metabolite_camp,pathway_tcr_signaling,pathway_activation,pathway_effector_function,pathway_checkpoint_inhibition
57,28.5,7.513240756153635,6.523921342996589,4.661077097076527,6.523921342996589,6.985032145056301,5.9337050059213565,3.369626012859648,3.369626012859648,4.661077097076527,3.369626012859648,2.8012007971004405,2.272249178651079,1.4688499677833748,2.272249178651079,2.506874993564583,1.9958766668540304,1.0038437386969878,1.0038437386969878,1.4688499677833748,1.0038437386969878,1.4723817279754017,0.7874282224110689,0.775618679211684,4.325169052352438,4.244061372946001,4.547037336470997,3.7559251038119785
58,29.0,7.6066588606616765,6.637309661698386,4.785502753405897,6.637309661698386,7.090330381971767,6.054345980730943,3.4813354161699284,3.4813354161699284,4.785502753405897,3.4813354161699284,2.8513072287619603,2.3245694612609844,1.5150450382293534,2.3245694612609844,2.558789503435648,2.0474414830296026,1.0406849371663867,1.0406849371663867,1.5150450382293534,1.0406849371663867,1.4605721847760167,0.7927425168507922,0.7812282122313919,4.33976235967375,4.259973124045368,4.561666868993583,3.7764401681515904
59,29.5,7.697685508582346,6.748905747056932,4.910272708061915,6.748905747056932,7.193482976442795,6.173787753495525,3.5948037055790296,3.5948037055790296,4.910272708061915,3.5948037055790296,2.901184005038421,2.3770636318743583,1.5620496040194336,2.3770636318743583,2.610687102674935,2.0994141027155107,1.0785207829475432,1.0785207829475432,1.5620496040194336,1.0785207829475432,1.4490578801566163,0.7979239539295224,0.7866975069256071,4.354162734469481,4.275704338661523,4.5757393444098,3.7968458303162667
60,30.0,7.78629797306627,6.8586123904964875,5.035232453127322,6.8586123904964875,7.2944261386030735,6.291898865044245,3.7099308224497576,3.7099308224497576,5.035232453127322,3.7099308224497576,2.9507822541131565,2.4296757600430525,1.609827935146645,2.4296757600430525,2.662513401006265,2.1517408692058413,1.11734301436141,1.11734301436141,1.609827935146645,1.11734301436141,1.437831433152701,0.8029758550812843,0.792030069252467,4.3683640500566225,4.291248016656365,4.589269421928471,3.8171430149960752
61,30.5,7.872480691092703,6.966340190405952,5.1602262464985555,6.966340190405952,7.3931041820755485,6.408553851656732,3.8266094300354316,3.8266094300354316,5.1602262464985555,3.8266094300354316,3.000055158684816,2.4823504768010487,1.6583421945517764,2.4823504768010487,2.7142153355078404,2.2043676720369674,1.1571410993942253,1.1571410993942253,1.6583421945517764,1.1571410993942253,1.4268856473238833,0.8079014587042522,0.7972293175211553,4.382360620666941,4.306597487601007,4.602272171166042,3.837332150761191
62,31.0,7.956224964489201,7.072007721683923,5.285097884248221,7.072007721683923,7.489469443944211,6.523633731891647,3.9447252028870228,3.9447252028870228,5.285097884248221,3.9447252028870228,3.0489580248628054,2.5350331460030944,1.7075525319303932,2.5350331460030944,2.7657413048310535,2.2572401317324102,1.1979021744966896,1.1979021744966896,1.7075525319303932,1.1979021744966896,1.4162135061407863,0.8127039222366459,0.8022985845831264,4.396147198411764,4.321746418493101,4.61476295376892,3.857413125419276
63,31.5,8.037528634285856,7.175541641690335,5.409691480230206,7.175541641690335,7.583482153382551,6.637026433146857,4.064157178399913,4.064157178399913,5.409691480230206,4.064157178399913,3.0974483394768115,2.587670029745198,1.7574171923396287,2.587670029745198,2.8170412934240647,2.3103037859744613,1.2396109952318528,1.2396109952318528,1.7574171923396287,1.2396109952318528,1.4058081684872668,0.8173863241807298,0.8072411199685483,4.409718970549726,4.336688822559439,4.626757318520319,3.877385254377388
64,32.0,8.116395733265323,7.276876734516692,5.53385224468534,7.276876734516692,7.67511025319832,6.748627155432749,4.184778169466211,4.184778169466211,5.53385224468534,4.184778169466211,3.145485815834604,2.6402084466208553,1.8078926388397807,2.6402084466208553,2.8680669850828195,2.363504275561557,1.2822498997069154,1.2822498997069154,1.8078926388397807,1.2822498997069154,1.395662964275085,0.8219516660762115,0.8120600919693346,4.423071556682528,4.351419068524127,4.6382709088233485,3.897247261127184
65,32.5,8.192836121433752,7.375955896195775,5.657427253589562,7.375955896195775,7.764329178864486,6.858338670789165,4.306455236301317,4.306455236301317,5.657427253589562,4.306455236301317,3.193032428078718,2.6925969216947068,1.8589336882375307,2.6925969216947068,2.9187718653002905,2.416787528553208,1.3257987856291025,1.3257987856291025,1.8589336882375307,1.3257987856291025,1.385771390168208,0.8264028744243063,0.8167585896701013,4.436201005569765,4.365931889804539,4.649319381500675,3.916997268958581
66,33.0,8.266865108942092,7.4727300640924375,5.78026620062075,7.4727300640924375,7.851121599818878,6.9660715577124135,4.429050214605048,4.429050214605048,5.78026620062075,4.429050214605048,3.240052434398334,2.7447853272122824,1.910493658841173,2.7447853272122824,2.9691113120307477,2.470099941068358,1.3702351017127736,1.3702351017127736,1.910493658841173,1.3702351017127736,1.3761271054140027,0.8307428025636986,0.8213396249283488,4.449103791316135,4.380222393177558,4.659918335905926,3.936632802995845
67,33.5,8.338503070741975,7.567158094243105,5.902222123901595,7.567158094243105,7.935477127934109,7.071744370862185,4.552420296317835,4.552420296317835,5.902222123901595,4.552420296317835,3.2865123894469668,2.796725013207746,1.9625245289966542,2.796725013207746,3.019042674627563,2.523388553286495,1.4155338540350808,1.4155338540350808,1.9625245289966542,1.4155338540350808,1.3667239277786527,0.8349742324996061,0.82580613430514,4.461776808742127,4.394286066536173,4.670083252400625,3.9561508016414217
68,34.0,8.407775056975208,7.659206590838916,6.023152100097307,7.659206590838916,8.017391998090988,7.175283747171189,4.676418658362094,4.676418658362094,6.023152100097307,4.676418658362094,3.3323811463989985,2.8483689273183317,2.014977105049254,2.8483689273183317,3.0685253408484594,2.57660121930145,1.461667627792379,1.461667627792379,2.014977105049254,1.461667627792379,1.3575558295841863,0.8390998766871159,0.8301609809475116,4.474217367802008,4.408118785430315,4.679829439311093,3.9755476365068168
69,34.5,8.474710402780495,7.74884969237511,6.14291789899764,7.74884969237511,8.09686872574027,7.276624450267653,4.800895133938813,4.800895133938813,6.14291789899764,4.800895133938813,3.377629849148561,2.899671723261793,2.0678011972717325,2.899671723261793,3.117520791949543,2.629686769593069,1.5086066247512304,1.5086066247512304,2.0678011972717325,1.5086066247512304,1.3486169338445817,0.8431223797699381,0.8344069564238238,4.486423186960441,4.421716818154854,4.689171987540879,3.9948191399071225
70,35.0,8.53934234086454,7.836068819218756,6.261386592378393,7.836068819218756,8.17391574621793,7.375709355829871,4.925696920200366,4.925696920200366,6.261386592378393,4.925696920200366,3.4222319152127465,2.950589857579172,2.1209458022176055,2.950589857579172,3.1659926460075143,2.682595165009162,1.556318716518678,1.556318716518678,2.1209458022176055,1.556318716518678,1.339901510498467,0.8470443202756897,0.8385467825132282,4.498392385480953,4.4350768292115745,4.698125732074729,4.01396063899692
71,35.5,8.601707619835357,7.920852387482031,6.378431111701233,7.920852387482031,8.24854704039748,7.472489381112983,5.050669315462027,5.050669315462027,6.378431111701233,5.050669315462027,3.466163009947993,3.0010816743872644,2.174359289899256,3.0010816743872644,3.2139066897170756,2.7352776412865283,1.6047695135792948,1.6047695135792948,2.174359289899256,1.6047695135792948,1.3314039727360054,0.8508682122687974,0.8425831129503976,4.510123474615979,4.448195881030136,4.706705219669132,4.032966995630819
72,36.0,8.661846130941457,8.003195494134735,6.493930750052703,8.003195494134735,8.320781751029104,7.566923362414401,5.17565647856438,5.17565647856438,6.493930750052703,5.17565647856438,3.5094010127241297,3.0511074780212697,2.227989594155611,3.0511074780212697,3.2612308990069496,2.787686843282562,1.6539224498644396,1.6539224498644396,2.227989594155611,1.6539224498644396,1.3231188734176054,0.8545965069620775,0.8465185351266377,4.521615347719284,4.461071433885117,4.7149246820812145,4.051832651042579
73,36.5,8.719800545508003,8.083099578254778,6.607771604622938,8.083099578254778,8.390643793839265,7.658977884671857,5.300502202572072,5.300502202572072,6.607771604622938,5.300502202572072,3.551925975725623,3.1006295935765755,2.2817844045634037,3.1006295935765755,3.3079354489025836,2.8397769482352304,1.7037388824355193,1.7037388824355193,2.2817844045634037,1.7037388824355193,1.3150409015821651,0.8582315942880255,0.8503555717484718,4.532867269327439,4.473701343992344,4.722798014242023,4.070551674452928
74,37.0,8.775615965016195,8.160572063207605,6.7198469569597785,8.160572063207605,8.458161467155762,7.7486270677159865,5.425050694703319,5.425050694703319,6.7198469569597785,5.425050694703319,3.5937200760647467,3.149612415477937,2.335691358259228,3.149612415477937,3.3539927131363485,2.891503777516369,1.7541782056813262,1.7541782056813262,2.335691358259228,1.7541782056813262,1.307164879042611,0.8617758044308249,0.85409668245476,4.543878863278038,4.4860838598076,4.730338756831481,4.089117814738374
75,37.5,8.829339585439769,8.235625984373963,6.830057589182959,8.235625984373963,8.523367063491158,7.835852313929082,5.54914735423798,5.54914735423798,6.830057589182959,5.54914735423798,3.6347675618975037,3.198022444313389,2.3896582300758404,3.198022444313389,3.39937725406681,2.9428248964887773,1.8051979792532094,1.8051979792532094,2.3896582300758404,1.8051979792532094,1.2994857570665457,0.8652314093200543,0.857744265393391,4.554650099948755,4.498217616584749,4.737560082760539,4.107524554321661
76,38.0,8.88102037713669,8.308279606820182,6.938312035284329,8.308279606820182,8.586296486170687,7.920642022196997,5.672639540154647,5.672639540154647,6.938312035284329,5.672639540154647,3.6750546932310457,3.245828312268224,2.4436331194541565,3.245828312268224,3.444065803517737,2.9936997022192635,1.856754068794415,1.856754068794415,2.4436331194541565,1.856754068794415,1.291998613139882,0.868600624087053,0.8613006587585562,4.5651812827136204,4.510101629278434,4.744474787111056,4.125765164479133
77,38.5,8.930708781297938,8.37855603703567,7.0445267675536885,8.37855603703567,8.646988873737085,8.002991273087883,5.7953773203997505,5.7953773203997505,7.0445267675536885,5.7953773203997505,3.7145696781019417,3.2930007975807047,2.497564632670291,3.2930007975807047,3.4880372351852773,3.0440894989354974,1.908800798364688,1.908800798364688,2.497564632670291,1.908800798364688,1.2846986478113849,0.8718856084848766,0.8647681422895923,4.5754730337213605,4.521735283899197,4.751095280125815,4.143832761300941
78,39.0,8.978456423681074,8.446482832558718,7.14862631903747,8.446482832558718,8.705486234511275,8.082901490156672,5.917214194990719,5.917214194990719,7.14862631903747,5.917214194990719,3.7533026047888716,3.3395128285156375,2.5514020590127133,3.3395128285156375,3.5312725292887954,3.0939575612426395,1.9612911133212216,1.9612911133212216,2.5514020590127133,1.9612911133212216,1.2775811816161002,0.8750884682727547,0.8681489387323525,4.585526279105766,4.533118327446355,4.757433582879818,4.161720361586585
79,39.5,9.024315846105427,8.51209161298311,7.250543343743168,8.51209161298311,8.761833093340512,8.160380082166622,6.038007785593257,6.038007785593257,7.250543343743168,6.038007785593257,3.7912453707020637,3.3853394774144334,2.605095539655657,3.3853394774144334,3.5737547301578685,3.143269185234673,2.014176752294992,2.014176752294992,2.605095539655657,2.014176752294992,1.2706416520756978,0.8782112565659358,0.8714452152640437,4.59534223374033,4.544250856556843,4.763501325299676,4.1794209380099865
80,40.0,9.06834025595935,8.575417675493178,7.3502186170328345,8.575417675493178,8.816076152229753,8.235440070847844,6.157620484778495,6.157620484778495,7.3502186170328345,6.157620484778495,3.828391608565944,3.430457945431041,2.658596228098695,3.430457945431041,3.615468897455719,3.1919917277441354,2.067408426799705,2.067408426799705,2.658596228098695,2.067408426799705,1.2638756107738054,0.8812559751517874,0.8746590848824426,4.604922385649035,4.555133305016749,4.769309746230766,4.196927472944797
81,40.5,9.110583293768054,8.636499617722032,7.447600979293596,8.636499617722032,8.86826396623167,8.308099708587605,6.275920058844601,6.275920058844601,7.447600979293596,6.275920058844601,3.8647366104818484,3.47484753860254,2.7118564411761,3.47484753860254,3.656402051738725,3.240094634071619,2.1209360069308345,2.1209360069308345,2.7118564411761,2.1209360069308345,1.2572787205044602,0.8842245757729927,0.8777926077603815,4.6142684801828135,4.565766430287052,4.774869695281782,4.214233010400849
82,41.0,9.151098818693029,8.69537897037357,7.542647226524402,8.69537897037357,8.918446635669438,8.378382090177817,6.392780198861791,6.392780198861791,7.542647226524402,6.392780198861791,3.9002772504250816,3.5184896359317523,2.764829799780405,3.5184896359317523,3.6965431150435246,3.2875494546224835,2.1747087115558377,2.1747087115558377,2.764829799780405,2.1747087115558377,1.2508467524918487,0.887118961378668,0.8808477925663719,4.623382504067072,4.576151299196473,4.780191636203822,4.231330705585917
83,41.5,9.189940711680256,8.752099841700174,7.63532195193164,8.752099841700174,8.966675515486493,8.446314762441647,6.508081015450084,6.508081015450084,7.63532195193164,6.508081015450084,3.9350119056958337,3.561367650177669,2.817471358589676,3.561367650177669,3.7358828471785106,3.3343298509524004,2.228675301364298,2.228675301364298,2.817471358589676,2.228675301364298,1.2445755836795525,0.8899409873442012,0.8838265977522126,4.632266669420156,4.586289272952934,4.78528565158609,4.248213871672148
84,42.0,9.227162695843278,8.806708575589742,7.7255973429799765,8.806708575589742,9.013002942260693,8.51192933523253,6.6217094737042785,6.6217094737042785,7.7255973429799765,6.6217094737042785,3.968940377807124,3.6034669820585292,2.8697377242346915,3.6034669820585292,3.7744137783761023,3.3804115917855935,2.28278427313869,2.28278427313869,2.8697377242346915,2.28278427313869,1.2384611940875636,0.8926924626605962,0.8867309328084073,4.640923397836073,4.5961819916212034,4.790161448673076,4.26487602341272
85,42.5,9.262818173557633,8.8592534246924,7.813452938599679,8.8592534246924,9.057481979187727,8.575261096954197,6.733559765618767,6.733559765618767,7.813452938599679,6.733559765618767,4.002063813255709,3.644774968572913,2.921587161487949,3.644774968572913,3.81213013893699,3.425772539620169,2.3369840536222246,2.3369840536222246,2.921587161487949,2.3369840536222246,1.2324996642353745,0.8953751510940813,0.8895626594881971,4.6493553046174805,4.605831358208517,4.79482836612869,4.2813109173204325
86,43.0,9.296960079653568,8.9097842397124,7.898875351411103,8.9097842397124,9.10016617913056,8.636348637397226,6.843533618313906,6.843533618313906,7.898875351411103,6.843533618313906,4.034384624584263,3.685280826137077,2.972979687198829,3.685280826137077,3.8490277864684046,3.470392628574091,2.3912231913989612,2.3912231913989612,2.972979687198829,2.3912231913989612,1.2266871726294901,0.8979907723167293,0.8923235930009922,4.657565183237064,4.615239522492477,4.799295381591554,4.297512588185071
87,43.5,9.329640750022886,8.958352175706882,7.981857959896009,8.958352175706882,9.14110936564813,8.695233480333723,6.951540537304638,6.951540537304638,7.981857959896009,6.951540537304638,4.065906412105622,3.724975589222895,3.0238771518362877,3.724975589222895,3.885104131286188,3.5142538341537293,2.4454505452616293,2.4454505452616293,3.0238771518362877,2.4454505452616293,1.2210199933137529,0.900541003008811,0.8950155031759673,4.665555990097357,4.624408864716894,4.803571119882587,4.31347538176958
88,44.0,9.360911804901592,9.005009415972264,8.062400575431033,9.005009415972264,9.180365431756837,8.751959727962827,7.057497984960921,7.057497984960921,8.062400575431033,7.057497984960921,4.096633886622881,3.763852045161057,3.074243308630249,3.763852045161057,3.9203580605157993,3.5573401356451133,2.499615467622571,2.499615467622571,3.074243308630249,2.499615467622571,1.215494493480909,0.9030274779335907,0.8976401155965682,4.673330829650787,4.633341979271722,4.807663861741342,4.329193983585442
89,44.5,9.390824046050941,9.049808913862131,8.140509089009031,9.049808913862131,9.217988156041699,8.806573718961554,7.16133149517033,7.16133149517033,8.140509089009031,7.16133149517033,4.12657279344301,3.8019046657495577,3.124043870423962,3.8019046657495577,3.9547898613910517,3.5996374718368966,2.5536679816207006,2.5536679816207006,3.124043870423962,2.5536679816207006,1.2101071311438865,0.905451790985251,0.900199112706654,4.680892939933579,4.6420416584630875,4.811581552981383,4.344663443704481
90,45.0,9.419427367034045,9.092804152668146,8.21619510231829,9.092804152668146,9.254031035619159,8.85912370157211,7.262974726010254,7.262974726010254,8.21619510231829,7.262974726010254,4.155729837946711,3.8391295362787834,3.173246554460721,3.8391295362787834,3.988401144211978,3.6411336907843546,2.607558950689922,2.607558950689922,3.173246554460721,2.607558950689922,1.2048544528652894,0.9078154962106197,0.9026941348889876,4.688245678559236,4.650510876469022,4.815331813967488,4.35987919761695
91,45.5,9.446770675771598,9.134048923507658,8.289475547637409,9.134048923507658,9.288547135359103,8.90965952285193,7.362369452957449,7.362369452957449,8.289475547637409,7.362369452957449,4.184112612943665,3.8755242825525356,3.2218211154286203,3.8755242825525356,4.021194765385356,3.681818494316435,2.661240239479362,2.661240239479362,3.2218211154286203,2.661240239479362,1.199733091543657,0.9101201088053542,0.905126781516763,4.695392509209578,4.658752773565969,4.818921949328728,4.374837083193645
92,46.0,9.472901828557086,9.173597120997883,8.360372300744887,9.173597120997883,9.32158895269812,8.958232334928796,7.459465505796116,7.459465505796116,8.360372300744887,7.459465505796116,4.21172952801041,3.9110879964498557,3.2697393671758115,3.9110879964498557,4.053174750933541,3.721683377973833,2.7146648651502967,2.7146648651502967,3.2697393671758115,2.7146648651502967,1.1947397642550657,0.9123671060852203,0.9074986119788438,4.7023369886541575,4.66677064070071,4.822358957831627,4.389533353852653
93,46.5,9.49786757471754,9.211502556355875,8.428911790746819,9.211502556355875,9.353208297317707,9.004894318842418,7.554220652925111,7.554220652925111,8.428911790746819,7.554220652925111,4.238589740977828,3.94582116053626,3.3169751935856913,3.94582116053626,4.084346220819807,3.760721567046202,2.7677871382159096,2.7677871382159096,3.3169751935856913,2.7677871382159096,1.189871270148689,0.9145579284330898,0.9098111466793728,4.709082754321964,4.674567904472252,4.825649542346767,4.403964688068786
94,47.0,9.521713511119064,9.247818787444913,8.495124610403206,9.247818787444913,9.383456184918527,9.049698426316937,7.646600437205965,7.646600437205965,8.495124610403206,7.646600437205965,4.264703091706913,3.9797255721955698,3.363504549166487,3.9797255721955698,4.11471531440178,3.7989279493518153,2.8205627922352634,2.8205627922352634,3.363504549166487,2.8205627922352634,1.1851244883949719,0.9166939802222626,0.9120658680123884,4.715633512443077,4.682148112578377,4.82880011985042,4.418128195395809
95,47.5,9.54448404573588,9.282598965190063,8.559045130191976,9.282598965190063,9.412382744293025,9.092698139596367,7.736577967834871,7.736577967834871,8.559045130191976,7.736577967834871,4.290080038264964,4.012804267715543,3.409305449962962,4.012804267715543,4.144289117289016,3.836299005374134,2.872949101819372,2.872949101819372,3.409305449962962,2.872949101819372,1.1804963761850975,0.918776630716706,0.9142642213120787,4.721993026772086,4.689514919772353,4.831816831410261,4.432021419198105
96,48.0,9.56622236952614,9.315895695706828,8.62071111899826,9.315895695706828,9.440037136882351,9.13394724928709,7.824133672964675,7.824133672964675,8.62071111899826,7.824133672964675,4.314731595589869,4.045061446722436,3.4543579554397703,4.045061446722436,4.173075589846625,3.8728327363376045,2.92490498855252,2.92490498855252,3.4543579554397703,2.92490498855252,1.1759839667804701,0.9208072149487884,0.9164076157792768,4.728165107899867,4.696672074366545,4.834705552110825,4.445642336309621
97,48.5,9.586970435886334,9.347760917425724,8.680163373962072,9.347760917425724,9.466467487997878,9.173499649987647,7.9092550179508105,7.9092550179508105,8.680163373962072,7.9092550179508105,4.338669276707534,4.076502397321958,3.4986441420168335,4.076502397321958,4.20108349755424,3.9085285907704153,2.9763911145736643,2.9763911145736643,3.4986441420168335,2.9763911145736643,1.1715843676109583,0.9227870345750686,0.9184974253847948,4.73415360315553,4.703623405311612,4.837471900880427,4.4589893538539265
98,49.0,9.606768946987858,9.378245792450251,8.737445361666813,9.378245792450251,9.491720828891168,9.211409153345413,7.991936194153451,7.991936194153451,8.737445361666813,7.991936194153451,4.361905036546854,4.1071334222671165,3.5421480689576623,4.1071334222671165,4.2283223433988075,3.9433873900655296,3.0273699636988174,3.0273699636988174,3.5421480689576623,3.0273699636988174,1.1672947584206843,0.9247173587106919,0.920534989750175,4.739962387096177,4.710372809872492,4.840121250186646,4.472061303470409
99,49.5,9.625657346333199,9.40740061135471,8.792602872509589,9.40740061135471,9.515843048867694,9.247729318061005,8.072177783204024,8.072177783204024,8.792602872509589,8.072177783204024,4.384451218377841,4.136961766437628,3.5848557373225187,4.136961766437628,4.2548023024505595,3.9774112535137784,3.077805910093977,3.077805910093977,3.5848557373225187,3.077805910093977,1.1631123894601672,0.9265994247429247,0.9225216150064206,4.74559535257841,4.716924241915631,4.842658735572301,4.484857433198155
100,50.0,9.643673816904768,9.43527471060986,8.845683689766748,9.43527471060986,9.53887885665766,9.28251329626343,8.149986401545963,8.149986401545963,8.845683689766748,8.149986401545963,4.4063205028815675,4.165995545880993,3.6267550427005615,4.165995545880993,4.280534158744473,4.010603523244675,3.1276652746279274,3.1276652746279274,3.6267550427005615,3.1276652746279274,1.159034579723663,0.9284344391243515,0.9244585746312601,4.751056402402314,4.72328170081579,4.845089265008237,4.497377397271563
101,50.5,9.660855284315733,9.461916401816984,8.896737274558058,9.461916401816984,9.56087175028059,9.315813695600065,8.22537432989634,8.22537432989634,8.896737274558058,8.22537432989634,4.427525859845383,4.194243678632368,3.667835722429485,4.194243678632368,4.305529244564264,4.042968689472443,3.1769163691439397,3.1769163691439397,3.667835722429485,3.1769163691439397,1.1550587152305714,0.9302235781462428,0.9263471102654787,4.7563494415158765,4.729449220985309,4.8474175280431036,4.5096212440804075
102,51.0,9.677237424409064,9.487372911932967,8.945814467623407,9.487372911932967,9.581863994668053,9.347682456324419,8.298359132056568,8.298359132056568,8.945814467623407,8.298359132056568,4.44808050246334,4.221715817499074,3.7080892979985958,4.221715817499074,4.329799382202752,4.074512316406931,3.225529528988157,3.225529528988157,3.7080892979985958,3.225529528988157,1.151182247349807,0.9319679886925867,0.9281884325088418,4.761478369765536,4.73543086202387,4.849648004733811,4.521589402542585
103,51.5,9.6928546747876,9.51169033367922,8.992967208558875,9.51169033367922,9.601896606339876,9.378170742619263,8.368963267236463,8.368963267236463,8.992967208558875,8.368963267236463,4.467997844209863,4.248422284966101,3.747509013312638,4.248422284966101,4.353356828251111,4.105240969152066,3.273477134219661,3.273477134219661,3.747509013312638,3.273477134219661,1.1474026911660618,0.9336687889752721,0.9299837216961208,4.76644707517658,4.741230699482635,4.851784974343495,4.5332826671303605
104,52.0,9.707740249794222,9.534913585344146,9.038248272915743,9.534913585344146,9.621009344462664,9.407328847361626,8.437213699756521,8.437213699756521,9.038248272915743,8.437213699756521,4.487291458244226,4.2743740103514,3.7860897694699,4.2743740103514,4.376214220450122,4.135162141878504,3.3207336200025908,3.3207336200025908,3.7860897694699,3.3207336200025908,1.1437176238869102,0.9353270692508903,0.9317341286537177,4.771259427745627,4.746852816232979,4.85383252379657,4.544702181781251
105,52.5,9.72192615849656,9.557086379211452,9.081711027347207,9.557086379211452,9.639240707654608,9.435206109517695,8.503141509667552,8.503141509667552,9.081711027347207,8.503141509667552,4.505975039294428,4.299582469314116,3.823828056680085,4.299582469314116,4.398384527118981,4.164284187522521,3.36727547674415,3.36727547674415,3.823828056680085,3.36727547674415,1.1401246832897374,0.936943892519618,0.9334407754373748,4.775919273726143,4.7523012944269345,4.855794555882963,4.555849422913063
106,53.0,9.73544322526509,9.57825119787348,9.123409202793368,9.57825119787348,9.65662793593681,9.46185084334818,8.566781507483773,8.566781507483773,9.123409202793368,8.566781507483773,4.524062367961334,4.324059625795247,3.860721883915915,4.324059625795247,4.419880999161452,4.1926162492301,3.413081240594037,3.413081240594037,3.860721883915915,3.413081240594037,1.1366215662074939,0.9385202952066275,0.9351047560514404,4.780430430387106,4.757580208033917,4.857674797205814,4.566726181749441
107,53.5,9.748321112566545,9.598449277719329,9.163396685524964,9.598449277719329,9.673207017268073,9.487310278606746,8.628171855873132,8.628171855873132,9.163396685524964,8.628171855873132,4.541567277377431,4.347817876448468,3.896770706858243,4.347817876448468,4.440717124635081,4.220168193733763,3.4581314749611636,3.4581314749611636,3.896770706858243,3.4581314749611636,1.1332060270523066,0.9400572878264618,0.9367271371501544,4.784796681224238,4.762693615936148,4.859476805868884,4.577334546148101
108,54.0,9.760588345626319,9.617720598920542,9.201727325719762,9.617720598920542,9.689012698136855,9.511630510924297,8.687353700794382,8.687353700794382,9.201727325719762,8.687353700794382,4.5585036221492174,4.3708699975990575,3.931975354658325,4.3708699975990575,4.4609065858567485,4.246950546820183,3.502408743732965,3.502408743732965,3.931975354658325,3.502408743732965,1.1298758763759988,0.9415558556308002,0.9383089587214005,4.78902177160284,4.7676455555635044,4.861203978901662,4.5876768821089176
109,54.5,9.772272338643754,9.636103881272067,9.238454763121261,9.636103881272067,9.704078497720412,9.534856461588781,8.744370814220572,8.744370814220572,9.238454763121261,8.744370814220572,4.57488524950785,4.3932290947509065,3.96633795600344,4.3932290947509065,4.480463219006921,4.272974431018893,3.545897576901831,3.545897576901831,3.96633795600344,3.545897576901831,1.126628979466599,0.9430169592400303,0.9398512347533655,4.7931094048111005,4.772440037047193,4.86285955942161,4.597755815123631
110,55.0,9.783399422272833,9.653636585282337,9.273632269226134,9.653636585282337,9.718436725156835,9.557031845952713,8.799269250248638,8.799269250248638,9.273632269226134,8.799269250248638,4.590725972589278,4.41490855464542,3.9998618649339215,4.41490855464542,4.4994009761854965,4.298251505616766,3.5885844293129554,3.5885844293129554,3.9998618649339215,3.5885844293129554,1.123463254979934,0.9444415352590295,0.9413549538845314,4.797063238502677,4.777081037870681,4.864446643534432,4.607574211513469
111,55.5,9.793994872107833,9.670354917942946,9.307312605363279,9.670354917942946,9.73211849951029,9.578199149727576,8.852097016069214,8.852097016069214,9.307312605363279,8.852097016069214,4.60603954576251,4.435921999861723,4.032551586821308,4.435921999861723,4.517733889863979,4.322793909079117,3.630457633249038,3.630457633249038,4.032551586821308,3.630457633249038,1.1203766736054357,0.9458304968775538,0.9428210800374182,4.80088688150758,4.781572497995618,4.865968186974281,4.617135159885465
112,56.0,9.804082937938851,9.686293842645178,9.339547895961672,9.686293842645178,9.745153772043253,9.598399612454743,8.902903758963168,8.902903758963168,9.339547895961672,8.902903758963168,4.6208396419228555,4.456283245934766,4.064412704879285,4.456283245934766,4.535476039671861,4.34661420393653,3.671507345560665,3.671507345560665,4.064412704879285,3.671507345560665,1.1173672567653,0.947184734455615,0.9442505530364828,4.804583890990618,4.785918315440107,4.867427011486923,4.626441952823258
113,56.5,9.813686873565874,9.701487092747108,9.370389516254946,9.701487092747108,9.757571350441571,9.617673217475623,8.951740470204523,8.951740470204523,9.370389516254946,8.951740470204523,4.635139831665859,4.476006260956705,4.095451807541694,4.476006260956705,4.552641521449307,4.369725324176594,3.711725490037745,3.711725490037745,4.095451807541694,3.711725490037745,1.1144330753461673,0.9485051160942246,0.9456442892105706,4.808157769937063,4.790122342286466,4.8688258109596845,4.635498068913493
114,57.0,9.822828966982172,9.71596718833077,9.399887993635991,9.71596718833077,9.76939892466886,9.636058687758664,8.998659206485263,8.998659206485263,9.399887993635991,8.998659206485263,4.648953564257121,4.495105127617139,4.125676417005509,4.495105127617139,4.569244418493564,4.3921405251617305,3.7511056956979894,3.7511056956979894,4.125676417005509,3.7511056956979894,1.1115722484625132,0.949792488191869,0.9470031819803064,4.811611964945733,4.794188381095702,4.8701671573027605,4.644307155195006
115,57.5,9.83153057075836,9.729765455723708,9.42809292185328,9.729765455723708,9.780663094155697,9.653593486976952,9.043712829237215,9.043712829237215,9.42809292185328,9.043712829237215,4.662294150313223,4.513594007629375,4.155094919201566,4.513594007629375,4.585298774922778,4.413873336078067,3.7896432316440203,3.7896432316440203,4.155094919201566,3.7896432316440203,1.1087829422509503,0.9510476759870723,0.9483281024307988,4.814949864310209,4.798120181706057,4.871453506087069,4.652873010104789
