step,timestamp,gene_MCM2,gene_MCM5,gene_PCNA,gene_DNA_POL_ALPHA,gene_CDC45,gene_CCND1,gene_CDK2,gene_RB1,gene_TP53,gene_ATM,gene_ATR,gene_CHEK1,gene_STAT1,gene_IRF7,gene_IFNB1,gene_BAX,gene_BCL2,gene_HSPA1A,gene_FKBP1A,gene_MTOR,gene_viral_LT,gene_viral_ST,gene_viral_VP1,gene_viral_VP2,gene_viral_VP3,protein_MCM2,protein_PCNA,protein_RB1,protein_p53,protein_STAT1,protein_mTOR,protein_LT,protein_ST,protein_VP1,metabolite_atp,metabolite_dATP,metabolite_dCTP,metabolite_dGTP,metabolite_dTTP,metabolite_amino_acids,pathway_dna_replication,pathway_cell_cycle,pathway_dna_damage_response,pathway_innate_immune,pathway_apoptosis,pathway_mTOR_signaling,pathway_viral_replication,pathway_cellular_stress,pathway_interferon_response,pathway_nucleotide_synthesis
86,86.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,11788.843681508954,11788.801548086738,11788.801548086738,11788.759414664524,17535.97659827279,17535.94140395873,17535.906209644665,1.369702829106006,1.4118362513214822,0.7,1.0,1.0,16225.292529133581,2867.209089733149,2867.209089733149,2867.209089733149,2867.209089733149,1.0,1.2,1.2,11788.843681508954,17535.97659827279,1.0,16225.292529133581,2867.209089733149,2867.209089733149,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,6217.53502740625,0.3,0.4,0.7
87,87.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,13223.962653188863,13223.92094110087,13223.92094110087,13223.879229012879,19670.068919899335,19670.03442947155,19669.99993904377,1.3770044075392616,1.4187164955325828,0.7,1.0,1.0,18196.724587831028,3215.8558955172375,3215.8558955172375,3215.8558955172375,3215.8558955172375,1.0,1.2,1.2,13223.962653188863,19670.068919899335,1.0,18196.724587831028,3215.8558955172375,3215.8558955172375,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,6972.936115681768,0.3,0.4,0.7
88,88.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,14833.478202080254,14833.436907113142,14833.436907113142,14833.39561214603,22063.475822178596,22063.442021559367,22063.408220940142,1.384233109515753,1.425528076629141,0.7,1.0,1.0,20407.658422570636,3606.8612714737433,3606.8612714737433,3606.8612714737433,3606.8612714737433,1.0,1.2,1.2,14833.478202080254,22063.475822178596,1.0,20407.658422570636,3606.8612714737433,3606.8612714737433,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,7820.107519130118,0.3,0.4,0.7
89,89.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,16638.57716322057,16638.53628120313,16638.53628120313,16638.49539918569,24747.700294792812,24747.667170185967,24747.63404557913,1.391389649867291,1.432271667309545,0.7,1.0,1.0,22887.190167327637,4045.3711739736805,4045.3711739736805,4045.3711739736805,4045.3711739736805,1.0,1.2,1.2,16638.57716322057,24747.700294792812,1.0,22887.190167327637,4045.3711739736805,4045.3711739736805,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,8770.19804999874,0.3,0.4,0.7
90,90.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,18663.02027241091,18662.979799213645,18662.979799213645,18662.939326016378,27758.07249821303,27758.040036098322,27758.00757398362,1.3984747376706441,1.4389479349384757,0.7,1.0,1.0,25667.950731359564,4537.1567212728405,4537.1567212728405,4537.1567212728405,4537.1567212728405,1.0,1.2,1.2,18663.02027241091,27758.07249821303,1.0,25667.950731359564,4537.1567212728405,4537.1567212728405,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,9835.71094598321,0.3,0.4,0.7
91,91.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,20933.45485934198,20933.414790876686,20933.414790876686,20933.37472241139,31134.214711697052,31134.182898824638,31134.15108595223,1.405489076165761,1.4455575414609143,0.7,1.0,1.0,28786.53522519885,5088.690141976171,5088.690141976171,5088.690141976171,5088.690141976171,1.0,1.2,1.2,20933.45485934198,31134.214711697052,1.0,28786.53522519885,5088.690141976171,5088.690141976171,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,11030.66841406661,0.3,0.4,0.7
92,92.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,23479.765528581538,23479.7258608009,23479.7258608009,23479.686193020258,34920.56276599588,34920.53158938092,34920.500412765956,1.4124333626887444,1.4521011433309463,0.7,1.0,1.0,32283.984555925974,5707.2299501834095,5707.2299501834095,5707.2299501834095,5707.2299501834095,1.0,1.2,1.2,23479.765528581538,34920.56276599588,1.0,32283.984555925974,5707.2299501834095,5707.2299501834095,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,12370.79616414478,0.3,0.4,0.7
93,93.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,26335.46744341981,26335.428172316977,26335.428172316977,26335.388901214144,39166.9508228745,39166.92026979184,39166.88971670918,1.419308288618034,1.4585793914538139,0.7,1.0,1.0,36206.325529564485,6400.916468229321,6400.916468229321,6400.916468229321,6400.916468229321,1.0,1.2,1.2,26335.46744341981,39166.9508228745,1.0,36206.325529564485,6400.916468229321,6400.916468229321,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,13873.730360918236,0.3,0.4,0.7
94,94.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,29538.147388227,29538.108509835194,29538.108509835194,29538.06963144339,43929.26719720323,43929.23725518222,43929.20731316121,1.4261145393324128,1.464992931139835,0.7,1.0,1.0,40605.176568398834,7178.878954107223,7178.878954107223,7178.878954107223,7178.878954107223,1.0,1.2,1.2,29538.147388227,43929.26719720323,1.0,40605.176568398834,7178.878954107223,7178.878954107223,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,15559.249717558036,0.3,0.4,0.7
95,95.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,33129.958413747125,33129.91992413924,33129.91992413924,33129.88143453135,49270.189852303,49270.160509122405,49270.13116594182,1.432852794179592,1.47134240206894,0.7,1.0,1.0,45538.42701451478,8051.355743383284,8051.355743383284,8051.355743383284,8051.355743383284,1.0,1.2,1.2,33129.958413747125,49270.189852303,1.0,45538.42701451478,8051.355743383284,8051.355743383284,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,17449.535785521224,0.3,0.4,0.7
96,96.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,37158.17457490907,37158.13647019726,37158.13647019726,37158.09836548545,55260.01124773601,55259.98249141902,55259.95373510205,1.4395237264542493,1.4776284382647036,0.7,1.0,1.0,51070.998959264034,9029.828986681061,9029.828986681061,9029.828986681061,9029.828986681061,1.0,1.2,1.2,37158.17457490907,55260.01124773601,1.0,51070.998959264034,9029.828986681061,9029.828986681061,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,19569.464865955546,0.3,0.4,0.7
97,97.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,41675.813061559165,41675.775337894476,41675.775337894476,41675.73761422979,61977.56339461999,61977.535213429335,61977.50703223871,1.4461280033845145,1.4838516680768643,0.7,1.0,1.0,57275.70162440425,10127.175755894876,10127.175755894876,10127.175755894876,10127.175755894876,1.0,1.2,1.2,41675.813061559165,61977.56339461999,1.0,57275.70162440425,10127.175755894876,10127.175755894876,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,21946.935384276305,0.3,0.4,0.7
98,98.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,46742.33190941725,46742.294562989206,46742.294562989206,46742.257216561164,69511.25529228547,69511.22767471863,69511.20005715181,1.4526662861259962,1.4900127141714226,0.7,1.0,1.0,64234.18953865454,11357.837507704735,11357.837507704735,11357.837507704735,11357.837507704735,1.0,1.2,1.2,46742.33190941725,69511.25529228547,1.0,64234.18953865454,11357.837507704735,11357.837507704735,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,24613.23503619719,0.3,0.4,0.7
99,99.0,1.0,1.0,1.2,1.0,1.0,0.8,1.0,1.2,52424.412473201184,52424.375500237424,52424.375500237424,52424.33852727366,77960.23639904473,77960.20933382923,77960.18226861376,1.4591392297625305,1.4961121935275026,0.7,1.0,1.0,72038.03711936466,12738.010134549393,12738.010134549393,12738.010134549393,12738.010134549393,1.0,1.2,1.2,52424.412473201184,77960.23639904473,1.0,72038.03711936466,12738.010134549393,12738.010134549393,3.0,0.5,0.5,0.5,0.5,2.0,0.8,0.6,0.3,0.5,0.2,1.0,27603.45253689316,0.3,0.4,0.7
